2020-12-23 08:12:10.095988	https://www.encodeproject.org/report/?type=Experiment&status=released&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.term_name=K562&assay_title=TF+ChIP-seq&perturbed=false&assembly=GRCh38&files.file_type=bam&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR845BCL/	ENCSR845BCL	ChIP-seq	TF ChIP-seq	ZNF639	ZNF639	K562 genetically modified using CRISPR	K562	FactorBook:ENCSR845BCL,GEO:GSE105940	eGFP-ZNF639 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF512WRL/,/files/ENCFF079ING/,/files/ENCFF751GLM/,/files/ENCFF201XOJ/,/files/ENCFF801EQE/,/files/ENCFF157QEO/,/files/ENCFF117CKT/,/files/ENCFF916QKW/,/files/ENCFF591TYU/,/files/ENCFF885CRC/,/files/ENCFF321QVJ/,/files/ENCFF879KFV/,/files/ENCFF312PLO/,/files/ENCFF117FVM/,/files/ENCFF543QKR/,/files/ENCFF816KBT/,/files/ENCFF433SFB/,/files/ENCFF803KYG/,/files/ENCFF841JFB/,/files/ENCFF420IFP/,/files/ENCFF678YUE/,/files/ENCFF960OSJ/,/files/ENCFF433SUG/,/files/ENCFF461OAN/,/files/ENCFF511QUG/,/files/ENCFF600ZUS/,/files/ENCFF279ZMK/,/files/ENCFF913XNH/,/files/ENCFF976NAQ/,/files/ENCFF558HNI/,/files/ENCFF826JXZ/,/files/ENCFF987CKN/,/files/ENCFF624SBC/,/files/ENCFF630YZV/,/files/ENCFF668REA/,/files/ENCFF255NHB/,/files/ENCFF690UTT/,/files/ENCFF017JQJ/,/files/ENCFF599CTG/,/files/ENCFF060CZD/,/files/ENCFF875GNJ/,/files/ENCFF644EZR/,/files/ENCFF120WOF/,/files/ENCFF124KQG/,/files/ENCFF381ECI/,/files/ENCFF684HWS/,/files/ENCFF166WTN/,/files/ENCFF672SIK/,/files/ENCFF608OJM/,/files/ENCFF940KHH/,/files/ENCFF705CKJ/,/files/ENCFF441CMH/,/files/ENCFF850NLJ/,/files/ENCFF588CEL/,/files/ENCFF819ZCZ/,/files/ENCFF710DOP/,/files/ENCFF155KFX/,/files/ENCFF344APU/,/files/ENCFF983HBX/,/files/ENCFF102HKZ/,/files/ENCFF663LCJ/,/files/ENCFF406HTV/,/files/ENCFF564BAV/,/files/ENCFF643AUL/,/files/ENCFF183QMQ/,/files/ENCFF271FQR/		ENCBS967JDE,ENCBS215BGQ	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/f9db44c0-8e8f-47ed-98a9-2d5f6417e3ca/,/replicates/f9aa69ca-8c51-4070-a40e-af3ba6ce998a/
/experiments/ENCSR729HVR/	ENCSR729HVR	ChIP-seq	TF ChIP-seq	ZNF644	ZNF644	K562 genetically modified using stable transfection	K562	GEO:GSE105897,FactorBook:ENCSR729HVR	eGFP-ZNF644 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF626IDD/,/files/ENCFF145SMA/,/files/ENCFF576YQE/,/files/ENCFF458SBM/,/files/ENCFF922XIL/,/files/ENCFF863YQQ/,/files/ENCFF729SVH/,/files/ENCFF968XOX/,/files/ENCFF914DDL/,/files/ENCFF740FKH/,/files/ENCFF414KMD/,/files/ENCFF709AGW/,/files/ENCFF704VBL/,/files/ENCFF768USG/,/files/ENCFF908OPJ/,/files/ENCFF587MUY/,/files/ENCFF887PEG/,/files/ENCFF907NRC/,/files/ENCFF625UAI/,/files/ENCFF373ESZ/,/files/ENCFF871UOO/,/files/ENCFF095OEN/,/files/ENCFF883WDV/,/files/ENCFF334BPF/,/files/ENCFF593OQW/,/files/ENCFF630JZM/,/files/ENCFF381POK/,/files/ENCFF123TST/,/files/ENCFF371WIN/,/files/ENCFF837LRU/,/files/ENCFF407ACB/,/files/ENCFF843NMG/,/files/ENCFF532YUW/,/files/ENCFF591NGE/,/files/ENCFF716JRY/,/files/ENCFF499LJX/,/files/ENCFF309VCI/,/files/ENCFF038XLK/,/files/ENCFF977ZNJ/,/files/ENCFF551EXL/,/files/ENCFF377ZLR/,/files/ENCFF007UDB/,/files/ENCFF173NRW/,/files/ENCFF160DOO/,/files/ENCFF565KDH/,/files/ENCFF375YOB/,/files/ENCFF524YAI/,/files/ENCFF503NSE/,/files/ENCFF224ZQA/,/files/ENCFF168GZW/,/files/ENCFF967FUY/,/files/ENCFF290BLI/,/files/ENCFF910IZW/,/files/ENCFF455CSC/,/files/ENCFF798VZZ/,/files/ENCFF664SNH/,/files/ENCFF806JTE/,/files/ENCFF679UFJ/,/files/ENCFF773XPT/,/files/ENCFF631KIS/,/files/ENCFF513VAC/,/files/ENCFF825VKE/,/files/ENCFF845PPY/,/files/ENCFF043GYL/,/files/ENCFF322BWV/,/files/ENCFF290PDB/		ENCBS885SBO,ENCBS923DEI	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/ef98cda8-a4fd-45e9-98a0-705fc415e959/,/replicates/2541687f-a397-4788-bcdd-0bb8d08f165d/
/experiments/ENCSR018MSO/	ENCSR018MSO	ChIP-seq	TF ChIP-seq	ZNF148	ZNF148	K562 genetically modified using stable transfection	K562	GEO:GSE136444,FactorBook:ENCSR018MSO	eGFP-ZNF148 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF329MZG/,/files/ENCFF557RIA/,/files/ENCFF809JGK/,/files/ENCFF552KRG/,/files/ENCFF029VDC/,/files/ENCFF522YVV/,/files/ENCFF285EHK/,/files/ENCFF639TAD/,/files/ENCFF689PMN/,/files/ENCFF311FWI/,/files/ENCFF652MLY/,/files/ENCFF628WUH/,/files/ENCFF540RRN/,/files/ENCFF332SCO/,/files/ENCFF175LHQ/,/files/ENCFF210JIP/,/files/ENCFF634BDN/,/files/ENCFF482YXV/,/files/ENCFF116DIO/,/files/ENCFF463OBI/,/files/ENCFF963UGH/,/files/ENCFF297GYL/,/files/ENCFF985CUX/,/files/ENCFF668QOT/,/files/ENCFF475ERB/,/files/ENCFF328OAA/,/files/ENCFF541KBJ/,/files/ENCFF166EDY/,/files/ENCFF699UKF/,/files/ENCFF856RQV/,/files/ENCFF660CEH/,/files/ENCFF355UPP/,/files/ENCFF890QZH/,/files/ENCFF913RLZ/,/files/ENCFF822YKY/,/files/ENCFF525WWQ/,/files/ENCFF748KZH/,/files/ENCFF752WJS/,/files/ENCFF775HNC/,/files/ENCFF683MAA/,/files/ENCFF598YCA/,/files/ENCFF836QWY/,/files/ENCFF847JMS/,/files/ENCFF991VTG/,/files/ENCFF018CBV/,/files/ENCFF678RNB/,/files/ENCFF970ISQ/,/files/ENCFF605IWT/,/files/ENCFF289ZBV/,/files/ENCFF164ODT/,/files/ENCFF655BVL/,/files/ENCFF078YWP/,/files/ENCFF339PCI/,/files/ENCFF485GBG/,/files/ENCFF643YVF/,/files/ENCFF025JZR/,/files/ENCFF845FWS/,/files/ENCFF283JAS/,/files/ENCFF872SXQ/,/files/ENCFF391UJJ/,/files/ENCFF306HHZ/,/files/ENCFF152IXS/,/files/ENCFF283UWH/,/files/ENCFF757WJO/,/files/ENCFF137TZU/,/files/ENCFF042PNE/,/files/ENCFF411HIX/,/files/ENCFF951QBY/,/files/ENCFF369VQN/,/files/ENCFF959CNS/,/files/ENCFF352SDL/,/files/ENCFF522MJQ/		ENCBS061XWL,ENCBS538KOD,ENCBS397IBL,ENCBS915LIT	2,3,4,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/495a8bc9-94d1-49d0-ad6c-df65bc60e682/,/replicates/490e50d6-afc9-4c0d-bbb9-51bc10d9f273/,/replicates/fff4294f-786d-4254-a787-2affa09f663f/,/replicates/2658da56-d93c-4361-811e-3f9f628b5a10/
/experiments/ENCSR926KTP/	ENCSR926KTP	ChIP-seq	TF ChIP-seq	IRF9	IRF9	K562 genetically modified using stable transfection	K562	FactorBook:ENCSR926KTP,GEO:GSE92172	eGFP-IRF9 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF149EMK/,/files/ENCFF652ZJJ/,/files/ENCFF034WFD/,/files/ENCFF183THJ/,/files/ENCFF991EAW/,/files/ENCFF137GVE/,/files/ENCFF090MZL/,/files/ENCFF572JRO/,/files/ENCFF745VYG/,/files/ENCFF190RLO/,/files/ENCFF368NNC/,/files/ENCFF044WSQ/,/files/ENCFF623MQU/,/files/ENCFF634KQT/,/files/ENCFF532VMS/,/files/ENCFF914VEC/,/files/ENCFF614JXZ/,/files/ENCFF749SZE/,/files/ENCFF719UDU/,/files/ENCFF340JFR/,/files/ENCFF945CSK/,/files/ENCFF688SPJ/,/files/ENCFF754RLJ/,/files/ENCFF436BUJ/,/files/ENCFF794XQA/,/files/ENCFF887VJU/,/files/ENCFF166MJJ/,/files/ENCFF915HLY/,/files/ENCFF863WCN/,/files/ENCFF333FZO/,/files/ENCFF253CQK/,/files/ENCFF396UDO/,/files/ENCFF579TRW/,/files/ENCFF437EBC/,/files/ENCFF672YBV/,/files/ENCFF814QYE/,/files/ENCFF054TAX/,/files/ENCFF878TRQ/,/files/ENCFF850QMO/,/files/ENCFF015XWG/,/files/ENCFF723YSH/,/files/ENCFF610XDZ/,/files/ENCFF196DHR/,/files/ENCFF284QAE/,/files/ENCFF260DUQ/,/files/ENCFF694RZN/,/files/ENCFF345UOO/,/files/ENCFF061NED/,/files/ENCFF921HCB/,/files/ENCFF750OJQ/,/files/ENCFF702TSG/,/files/ENCFF553KYJ/,/files/ENCFF184GIP/,/files/ENCFF346PQL/,/files/ENCFF054MIP/,/files/ENCFF583QXK/,/files/ENCFF689QEH/,/files/ENCFF551KHO/,/files/ENCFF889NGE/,/files/ENCFF071EXJ/,/files/ENCFF142EZC/,/files/ENCFF724CHN/,/files/ENCFF356UGD/,/files/ENCFF042ROQ/,/files/ENCFF557VZO/,/files/ENCFF348NKS/		ENCBS264ETB,ENCBS951JJK	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/e0795089-6a84-4aee-bce9-ade8c7048032/,/replicates/05c6a714-df99-47a7-8ad1-392ec8683852/
/experiments/ENCSR130PDE/	ENCSR130PDE	ChIP-seq	TF ChIP-seq	NR4A1	NR4A1	K562 genetically modified using stable transfection	K562	FactorBook:ENCSR130PDE,GEO:GSE91518	eGFP-NR4A1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF760LCQ/,/files/ENCFF681PIN/,/files/ENCFF301GRJ/,/files/ENCFF671VDI/,/files/ENCFF810QEF/,/files/ENCFF237ZDR/,/files/ENCFF908PSF/,/files/ENCFF786GEU/,/files/ENCFF408CVK/,/files/ENCFF611JAR/,/files/ENCFF946QHS/,/files/ENCFF926NTQ/,/files/ENCFF017EUL/,/files/ENCFF122VXS/,/files/ENCFF578QDL/,/files/ENCFF840IQJ/,/files/ENCFF616AYR/,/files/ENCFF040AXK/,/files/ENCFF317YJY/,/files/ENCFF090MIJ/,/files/ENCFF319MZU/,/files/ENCFF697YNS/,/files/ENCFF538LCU/,/files/ENCFF659NTS/,/files/ENCFF837QOK/,/files/ENCFF044MKB/,/files/ENCFF859NPS/,/files/ENCFF131FTY/,/files/ENCFF226SMB/,/files/ENCFF742TSW/,/files/ENCFF107JGG/,/files/ENCFF091ZKY/,/files/ENCFF600XSQ/,/files/ENCFF204RHD/,/files/ENCFF299KOW/,/files/ENCFF690WII/,/files/ENCFF475VMR/,/files/ENCFF818TCS/,/files/ENCFF027OYY/,/files/ENCFF981NYL/,/files/ENCFF783GDC/,/files/ENCFF736RGU/,/files/ENCFF330LTW/,/files/ENCFF113ZXN/,/files/ENCFF502TOA/,/files/ENCFF840PMT/,/files/ENCFF677JWL/,/files/ENCFF101FMZ/,/files/ENCFF184TXZ/,/files/ENCFF579YXF/,/files/ENCFF689JWD/,/files/ENCFF917FSG/,/files/ENCFF563WCK/,/files/ENCFF669DYX/,/files/ENCFF285CXU/,/files/ENCFF799RPL/,/files/ENCFF125EDA/,/files/ENCFF407GTK/,/files/ENCFF409ORB/,/files/ENCFF998LHF/,/files/ENCFF852ZIK/,/files/ENCFF138CRX/,/files/ENCFF664VQS/,/files/ENCFF645KLJ/,/files/ENCFF791JTQ/,/files/ENCFF447SCY/		ENCBS392AAA,ENCBS445AAA	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/100a327e-c62c-45e7-9162-2b81b88ca63b/,/replicates/ac9f208b-e05e-49be-8f90-48e0f6fc3861/
/experiments/ENCSR854MCV/	ENCSR854MCV	ChIP-seq	TF ChIP-seq	IRF1	IRF1	K562 genetically modified using stable transfection	K562	GEO:GSE92103,FactorBook:ENCSR854MCV	eGFP-IRF1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF168RUF/,/files/ENCFF258EEK/,/files/ENCFF031RWN/,/files/ENCFF031WIT/,/files/ENCFF602NSL/,/files/ENCFF071PWE/,/files/ENCFF602FUW/,/files/ENCFF559EGU/,/files/ENCFF876NQO/,/files/ENCFF139HRS/,/files/ENCFF732CQW/,/files/ENCFF722EJM/,/files/ENCFF679CAA/,/files/ENCFF992YWK/,/files/ENCFF961ADP/,/files/ENCFF177SSM/,/files/ENCFF857RCJ/,/files/ENCFF597NAA/,/files/ENCFF814SES/,/files/ENCFF345OVQ/,/files/ENCFF561XXS/,/files/ENCFF162RPJ/,/files/ENCFF922JWO/,/files/ENCFF701KAF/,/files/ENCFF814IGR/,/files/ENCFF841DRS/,/files/ENCFF948ZHL/,/files/ENCFF956LZN/,/files/ENCFF134SNJ/,/files/ENCFF630FXX/,/files/ENCFF473FJI/,/files/ENCFF497BUE/,/files/ENCFF367SQU/,/files/ENCFF826VDX/,/files/ENCFF117XNB/,/files/ENCFF563DFG/,/files/ENCFF251ZSJ/,/files/ENCFF203LRV/,/files/ENCFF175VAF/,/files/ENCFF027NQD/,/files/ENCFF470DUK/,/files/ENCFF372XLP/,/files/ENCFF388AJH/,/files/ENCFF931FBY/,/files/ENCFF414BQN/,/files/ENCFF994LEY/,/files/ENCFF878HZT/,/files/ENCFF816RVB/,/files/ENCFF859MQL/,/files/ENCFF243EQG/,/files/ENCFF693REQ/,/files/ENCFF856NHO/,/files/ENCFF847HGM/,/files/ENCFF843BFO/,/files/ENCFF140ACJ/,/files/ENCFF277KTJ/,/files/ENCFF907KWR/,/files/ENCFF819BGJ/,/files/ENCFF019LOH/,/files/ENCFF883JLE/,/files/ENCFF448TSI/,/files/ENCFF557FUM/,/files/ENCFF235QKX/,/files/ENCFF162TMN/,/files/ENCFF825RCC/,/files/ENCFF880LSD/		ENCBS429AAA,ENCBS385AAA	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/25cf0254-bfff-439b-984d-c057ee73caf6/,/replicates/d9a5e7ab-3c8e-43df-913a-47be373842e1/
/experiments/ENCSR619GFP/	ENCSR619GFP	ChIP-seq	TF ChIP-seq	HINFP	HINFP	K562 genetically modified using stable transfection	K562	GEO:GSE91919,FactorBook:ENCSR619GFP	eGFP-HINFP ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF123UBX/,/files/ENCFF062SVK/,/files/ENCFF423ZOG/,/files/ENCFF224KMR/,/files/ENCFF541TDH/,/files/ENCFF551WWR/,/files/ENCFF290VXO/,/files/ENCFF311MHB/,/files/ENCFF699VMO/,/files/ENCFF322CTE/,/files/ENCFF802EXO/,/files/ENCFF871DYS/,/files/ENCFF639JPW/,/files/ENCFF129FNZ/,/files/ENCFF369YHE/,/files/ENCFF510KRZ/,/files/ENCFF089QJI/,/files/ENCFF922IFQ/,/files/ENCFF002HTW/,/files/ENCFF343VHU/,/files/ENCFF065IPK/,/files/ENCFF541OKB/,/files/ENCFF448SJG/,/files/ENCFF786KLU/,/files/ENCFF360WSW/,/files/ENCFF019YIB/,/files/ENCFF975SOT/,/files/ENCFF868SYM/,/files/ENCFF631CKI/,/files/ENCFF472NPM/,/files/ENCFF182JFB/,/files/ENCFF602MFR/,/files/ENCFF310BUW/,/files/ENCFF264ARH/,/files/ENCFF878IEG/,/files/ENCFF330DQY/,/files/ENCFF624ZLP/,/files/ENCFF558VAL/,/files/ENCFF088EKR/,/files/ENCFF732CUP/,/files/ENCFF873VTX/,/files/ENCFF265LKN/,/files/ENCFF819SGJ/,/files/ENCFF413OIG/,/files/ENCFF334UZF/,/files/ENCFF489KOE/,/files/ENCFF464JBU/,/files/ENCFF818TRP/,/files/ENCFF375PSQ/,/files/ENCFF042HYS/,/files/ENCFF106LYS/,/files/ENCFF057LNT/,/files/ENCFF070PUZ/,/files/ENCFF168UZK/,/files/ENCFF230QOL/,/files/ENCFF726JJE/,/files/ENCFF826QOG/,/files/ENCFF556VLO/,/files/ENCFF277WIL/,/files/ENCFF484UXT/,/files/ENCFF857MWM/,/files/ENCFF160LOD/,/files/ENCFF166AFQ/,/files/ENCFF020YOQ/,/files/ENCFF075IQE/,/files/ENCFF361QXJ/		ENCBS436RZW,ENCBS595XIW	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/ded49054-cd50-4855-8fa0-c780429bc208/,/replicates/915de1a9-669a-4e89-9c2d-55ebfb7d76e8/
/experiments/ENCSR343ELW/	ENCSR343ELW	ChIP-seq	TF ChIP-seq	LEF1	LEF1	K562	K562	GEO:GSE91682,FactorBook:ENCSR343ELW	LEF1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF246TXB/,/files/ENCFF453DPF/,/files/ENCFF643QTB/,/files/ENCFF103BRX/,/files/ENCFF238ZLM/,/files/ENCFF211HML/,/files/ENCFF928QMZ/,/files/ENCFF550WAC/,/files/ENCFF088AMO/,/files/ENCFF715TQB/,/files/ENCFF506NOD/,/files/ENCFF358NWG/,/files/ENCFF951FXR/,/files/ENCFF945VLV/,/files/ENCFF022TEE/,/files/ENCFF857NTV/,/files/ENCFF451XLA/,/files/ENCFF421AHE/,/files/ENCFF679QYF/,/files/ENCFF766KPI/,/files/ENCFF994AZS/,/files/ENCFF442IUC/,/files/ENCFF933HFV/,/files/ENCFF178YFO/,/files/ENCFF848SNB/,/files/ENCFF007GQT/,/files/ENCFF725BUU/,/files/ENCFF490ANA/,/files/ENCFF803LQE/,/files/ENCFF750BPV/,/files/ENCFF603XZK/,/files/ENCFF679IOJ/,/files/ENCFF301GRS/,/files/ENCFF230TBE/,/files/ENCFF950BIO/,/files/ENCFF732KZD/,/files/ENCFF299RMS/,/files/ENCFF726UDS/,/files/ENCFF134HQP/,/files/ENCFF457NJM/,/files/ENCFF060EYU/,/files/ENCFF595DQM/,/files/ENCFF659WAF/,/files/ENCFF753NVN/	/experiment-series/ENCSR987QXI/	ENCBS994WPS,ENCBS828OIW	3,4	1	ENCAB961BDT	Homo sapiens	adult	53 years										/replicates/4f7ae936-d331-4dc4-9554-89a98d2b5d17/,/replicates/96462ce2-08ab-44ef-af21-a7ffdb511a1d/
/experiments/ENCSR091GVJ/	ENCSR091GVJ	ChIP-seq	TF ChIP-seq	ATF1	ATF1	K562 genetically modified using stable transfection originated from K562	K562	GEO:GSE91469,FactorBook:ENCSR091GVJ	eGFP-ATF1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF138BAE/,/files/ENCFF902YFJ/,/files/ENCFF109NTO/,/files/ENCFF693JKI/,/files/ENCFF018HQR/,/files/ENCFF016FNK/,/files/ENCFF800DAY/,/files/ENCFF465GPJ/,/files/ENCFF437TVW/,/files/ENCFF829DDT/,/files/ENCFF878XMR/,/files/ENCFF774RUP/,/files/ENCFF954ERL/,/files/ENCFF892LAS/,/files/ENCFF593EFQ/,/files/ENCFF180WCG/,/files/ENCFF609DYE/,/files/ENCFF734QEM/,/files/ENCFF077WVE/,/files/ENCFF415CUC/,/files/ENCFF465UUK/,/files/ENCFF881KZL/,/files/ENCFF358DZO/,/files/ENCFF142JBX/,/files/ENCFF327MSC/,/files/ENCFF360VMU/,/files/ENCFF078CZP/,/files/ENCFF253QQP/,/files/ENCFF652IOK/,/files/ENCFF236XAZ/,/files/ENCFF972JLW/,/files/ENCFF920QBL/,/files/ENCFF694DLB/,/files/ENCFF884CMO/,/files/ENCFF234YBT/,/files/ENCFF621JGB/,/files/ENCFF800QOA/,/files/ENCFF490KQS/,/files/ENCFF687CBZ/,/files/ENCFF232KAH/,/files/ENCFF077HXE/,/files/ENCFF951CQG/,/files/ENCFF193SNN/,/files/ENCFF695KCX/,/files/ENCFF377NLD/,/files/ENCFF969VXZ/,/files/ENCFF406AHO/,/files/ENCFF249ZNW/,/files/ENCFF137SSD/,/files/ENCFF884GOV/,/files/ENCFF308VRT/,/files/ENCFF453RDH/,/files/ENCFF199FSE/,/files/ENCFF090IHN/,/files/ENCFF895RKW/,/files/ENCFF817JQF/,/files/ENCFF132KHC/,/files/ENCFF617OOI/,/files/ENCFF173BUC/,/files/ENCFF221MGJ/,/files/ENCFF320PKO/,/files/ENCFF627RSK/,/files/ENCFF259RDK/,/files/ENCFF110UUF/,/files/ENCFF141JNT/,/files/ENCFF420DDS/		ENCBS377AAA,ENCBS405AAA	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/f84bc5a2-5d5d-4749-bd52-860475217b8a/,/replicates/30fd05e8-7b18-45a5-a4ed-09aee97422d3/
/experiments/ENCSR377BLZ/	ENCSR377BLZ	ChIP-seq	TF ChIP-seq	GTF2F1	GTF2F1	K562	K562		GTF2F1 ChIP-seq in K562	Xiang-Dong Fu, UCSD	ENCODE	released	/files/ENCFF017HJV/,/files/ENCFF941PUJ/,/files/ENCFF891ODG/,/files/ENCFF575ZZC/,/files/ENCFF048FZJ/,/files/ENCFF701MHQ/,/files/ENCFF922DRF/,/files/ENCFF044MLU/,/files/ENCFF353XLY/,/files/ENCFF978UGE/,/files/ENCFF451DOD/,/files/ENCFF961LDM/,/files/ENCFF087KCE/,/files/ENCFF487RXG/,/files/ENCFF983IEF/,/files/ENCFF306IYE/,/files/ENCFF007SLK/,/files/ENCFF160QWL/,/files/ENCFF220GUZ/,/files/ENCFF843UHP/,/files/ENCFF095CXR/,/files/ENCFF568WKA/,/files/ENCFF956OKI/,/files/ENCFF722UZR/,/files/ENCFF560EAV/,/files/ENCFF174VAD/,/files/ENCFF349KZR/,/files/ENCFF501ZHS/,/files/ENCFF170CBW/,/files/ENCFF736OTF/,/files/ENCFF637QZJ/,/files/ENCFF688VZP/,/files/ENCFF583UDD/,/files/ENCFF084UEX/,/files/ENCFF951FOV/,/files/ENCFF498CHM/,/files/ENCFF559OHC/,/files/ENCFF801REC/,/files/ENCFF810LZY/,/files/ENCFF449AHL/,/files/ENCFF246VJH/,/files/ENCFF452LYW/,/files/ENCFF728FXU/,/files/ENCFF236WUX/,/files/ENCFF072ENG/,/files/ENCFF831HME/,/files/ENCFF816FYO/,/files/ENCFF869HDT/,/files/ENCFF591HBQ/,/files/ENCFF532HDA/,/files/ENCFF932SAK/,/files/ENCFF925RGZ/,/files/ENCFF816TGI/,/files/ENCFF738JFV/,/files/ENCFF006IGE/,/files/ENCFF726TYX/,/files/ENCFF436CSN/,/files/ENCFF362NCG/,/files/ENCFF293JVM/,/files/ENCFF984MCV/,/files/ENCFF225ZPU/,/files/ENCFF274KTZ/,/files/ENCFF672KFS/,/files/ENCFF940JZP/,/files/ENCFF420JKU/,/files/ENCFF850YGV/	/experiment-series/ENCSR794POK/	ENCBS082JCQ,ENCBS679MDQ	1,2	1	ENCAB108WPN	Homo sapiens	adult	53 years										/replicates/38b9c3a3-d613-4aa2-ba41-a3f740c22caf/,/replicates/722bfb90-5478-4e21-8f68-de41b13d1ed0/
/experiments/ENCSR011PEI/	ENCSR011PEI	ChIP-seq	TF ChIP-seq	ZNF175	ZNF175	K562 genetically modified using CRISPR	K562	GEO:GSE105196,FactorBook:ENCSR011PEI	eGFP-ZNF175 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF014LRW/,/files/ENCFF118ZAZ/,/files/ENCFF959EDS/,/files/ENCFF282GDI/,/files/ENCFF316FIQ/,/files/ENCFF740WEF/,/files/ENCFF775KLX/,/files/ENCFF538HUN/,/files/ENCFF749WZX/,/files/ENCFF953QUA/,/files/ENCFF140PKT/,/files/ENCFF540VVE/,/files/ENCFF933PCZ/,/files/ENCFF503IYW/,/files/ENCFF778XTB/,/files/ENCFF327FZU/,/files/ENCFF346MTL/,/files/ENCFF305POE/,/files/ENCFF913YGS/,/files/ENCFF579ALH/,/files/ENCFF720GTN/,/files/ENCFF319SLL/,/files/ENCFF931JER/,/files/ENCFF514EQE/,/files/ENCFF409VRO/,/files/ENCFF544LQA/,/files/ENCFF247ULP/,/files/ENCFF259CAT/,/files/ENCFF815LBC/,/files/ENCFF680DUV/,/files/ENCFF563MER/,/files/ENCFF869FIE/,/files/ENCFF472SCD/,/files/ENCFF260RNL/,/files/ENCFF729YPN/,/files/ENCFF895ZYF/,/files/ENCFF221XVT/,/files/ENCFF721LDD/,/files/ENCFF195EMK/,/files/ENCFF800VLX/,/files/ENCFF838ECV/,/files/ENCFF197LEN/,/files/ENCFF890JDI/,/files/ENCFF542QIO/,/files/ENCFF466YTS/,/files/ENCFF909LQK/,/files/ENCFF973OAW/,/files/ENCFF310KKY/,/files/ENCFF270XEV/,/files/ENCFF773KHY/,/files/ENCFF491PWK/,/files/ENCFF004AEV/,/files/ENCFF734VLD/,/files/ENCFF165UPC/,/files/ENCFF692LRP/,/files/ENCFF216UCF/,/files/ENCFF753WGN/,/files/ENCFF630IWZ/,/files/ENCFF497AEJ/,/files/ENCFF192MEM/,/files/ENCFF836IUU/,/files/ENCFF872CCQ/,/files/ENCFF981BRI/,/files/ENCFF798KYE/		ENCBS200VWP,ENCBS098BHX	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/replicates/036c3378-25fd-4d30-bf38-5c650f389089/,/replicates/a9081f6e-10f3-4788-a5ec-2648c33f5e79/
